transaction_id,customer_id,product_id,amount,payment_method,status,transaction_date
TXN01775,CUST0283,PROD022,14503.17,Credit Card,Success,2026-05-03
TXN01776,CUST0111,PROD023,11113.76,Debit Card,Failed,2026-06-07
TXN01777,CUST0262,PROD081,18547.1,Credit Card,Success,2026-02-28
TXN01778,CUST0122,PROD033,1955.87,Net Banking,Success,2026-03-13
TXN01779,CUST1342,PROD028,14676.62,Wallet,Success,2026-07-11
TXN01780,CUST0136,PROD054,19483.97,Wallet,Failed,2026-04-03
TXN01781,CUST1456,PROD026,14081.8,Credit Card,Success,2026-06-22
TXN01782,CUST0262,PROD005,12754.07,Debit Card,Success,2026-01-13
TXN01783,CUST0449,PROD017,2785.57,Net Banking,Success,2026-04-23
TXN01784,CUST1742,PROD017,13969.96,Credit Card,Success,2026-01-27
TXN01785,CUST1471,PROD025,1020.29,Credit Card,Failed,2026-07-18
TXN01786,CUST0192,PROD054,6842.21,Net Banking,Success,2026-01-13
TXN01787,CUST0811,PROD026,257.14,UPI,Success,2026-07-31
TXN01788,CUST1465,PROD077,4770.02,Net Banking,Success,2026-08-01
TXN01789,CUST0942,PROD046,8078.1,UPI,Failed,2026-05-30
TXN01790,CUST1101,PROD029,2813.98,UPI,Success,2026-01-19
TXN01791,CUST1226,PROD012,8431.07,UPI,Success,2026-08-15
TXN01792,CUST0612,PROD049,17330.74,Credit Card,Failed,2026-01-11
TXN01793,CUST1535,PROD068,4519.76,UPI,Success,2026-07-21
TXN01794,CUST0508,PROD095,10916.0,UPI,Failed,2026-03-12
TXN01795,CUST0793,PROD051,3411.61,UPI,Success,2026-05-26
TXN01796,CUST1923,PROD016,8512.03,Wallet,Success,2026-01-04
TXN01797,CUST0752,PROD052,11232.16,Net Banking,Success,2026-04-05
TXN01798,CUST0944,PROD097,17564.86,Net Banking,Success,2026-01-11
TXN01799,CUST1435,PROD051,18611.26,Wallet,Failed,2026-01-22
TXN01800,CUST1647,PROD051,7368.61,Debit Card,Failed,2026-01-16
TXN01801,CUST0588,PROD100,15308.73,Debit Card,Success,2026-03-07
TXN01802,CUST0904,PROD056,7952.02,Debit Card,Failed,2026-02-20
TXN01803,CUST1578,PROD025,14402.14,Net Banking,Success,2026-05-26
TXN01804,CUST0018,PROD039,13015.02,Credit Card,Success,2026-04-07
TXN01805,CUST0389,PROD017,16960.89,Credit Card,Success,2026-04-09
TXN01806,CUST1807,PROD016,1951.5,Debit Card,Success,2026-02-07
TXN01807,CUST1610,PROD053,13376.2,Debit Card,Failed,2026-08-01
TXN01808,CUST1425,PROD042,5477.79,UPI,Failed,2026-02-08
TXN01809,CUST1742,PROD066,12797.4,Wallet,Success,2026-01-11
TXN01810,CUST1944,PROD077,19017.35,UPI,Failed,2026-06-08
TXN01811,CUST1906,PROD053,3120.87,Debit Card,Success,2026-03-03
TXN01812,CUST1348,PROD077,11503.69,Debit Card,Success,2026-04-08
TXN01813,CUST0412,PROD072,6908.94,Credit Card,Success,2026-03-03
TXN01814,CUST1940,PROD059,19487.34,Debit Card,Success,2026-02-17
TXN01815,CUST0747,PROD069,4869.83,Debit Card,Success,2026-03-04
TXN01816,CUST1945,PROD005,16216.55,UPI,Success,2026-03-03
TXN01817,CUST1447,PROD047,16997.12,Net Banking,Success,2026-05-16
TXN01818,CUST0058,PROD048,19606.73,Debit Card,Success,2026-03-10
TXN01819,CUST1595,PROD094,7930.01,Wallet,Success,2026-06-26
TXN01820,CUST1023,PROD043,15962.11,Wallet,Success,2026-04-13
TXN01821,CUST1479,PROD099,18866.28,Debit Card,Success,2026-06-12
TXN01822,CUST0739,PROD031,8844.41,Net Banking,Success,2026-05-25
TXN01823,CUST0805,PROD050,18637.63,Wallet,Success,2026-06-02
TXN01824,CUST1971,PROD009,8731.98,Credit Card,Success,2026-03-13
TXN01825,CUST0363,PROD044,5853.9,Wallet,Success,2026-01-06
TXN01826,CUST1173,PROD043,18520.8,Debit Card,Failed,2026-06-08
TXN01827,CUST0180,PROD044,3870.22,Wallet,Success,2026-04-13
TXN01828,CUST0662,PROD048,11599.19,Debit Card,Success,2026-04-12
TXN01829,CUST0373,PROD015,17098.28,UPI,Success,2026-03-03
TXN01830,CUST1782,PROD036,2906.84,Wallet,Success,2026-04-05
TXN01831,CUST0545,PROD024,7819.16,Debit Card,Success,2026-07-28
TXN01832,CUST1368,PROD034,13083.17,Credit Card,Success,2026-05-30
TXN01833,CUST1624,PROD021,18830.98,UPI,Success,2026-07-29
TXN01834,CUST1591,PROD041,17745.39,UPI,Success,2026-02-24
TXN01835,CUST1161,PROD053,4556.21,Net Banking,Success,2026-07-17
TXN01836,CUST0214,PROD088,18092.6,Wallet,Success,2026-01-08
TXN01837,CUST1016,PROD068,16474.64,Credit Card,Success,2026-02-12
TXN01838,CUST0163,PROD048,14651.81,UPI,Failed,2026-04-25
TXN01839,CUST0576,PROD041,3297.08,Debit Card,Success,2026-04-03
TXN01840,CUST0887,PROD065,15990.71,Debit Card,Success,2026-03-08
TXN01841,CUST0100,PROD015,10044.96,Credit Card,Success,2026-06-14
TXN01842,CUST1417,PROD068,8336.26,Credit Card,Success,2026-03-29
TXN01843,CUST1854,PROD057,9363.42,Wallet,Success,2026-02-03
TXN01844,CUST0820,PROD088,6613.49,Credit Card,Success,2026-02-18
TXN01845,CUST0007,PROD015,5717.42,UPI,Success,2026-01-16
TXN01846,CUST1670,PROD020,16310.69,UPI,Success,2026-05-18
TXN01847,CUST1900,PROD048,6644.58,UPI,Success,2026-05-13
TXN01848,CUST0052,PROD020,9780.13,Credit Card,Success,2026-06-24
TXN01849,CUST0135,PROD040,3888.91,Credit Card,Success,2026-04-29
TXN01850,CUST0872,PROD004,12163.46,Wallet,Success,2026-02-28
TXN01851,CUST1576,PROD028,15308.66,UPI,Success,2026-05-16
TXN01852,CUST0337,PROD005,4129.5,Net Banking,Failed,2026-02-20
TXN01853,CUST0709,PROD045,14241.91,Net Banking,Success,2026-05-13
TXN01854,CUST1857,PROD093,730.42,Credit Card,Failed,2026-06-15
TXN01855,CUST1488,PROD081,17147.71,Credit Card,Success,2026-07-20
TXN01856,CUST0262,PROD093,7595.87,Debit Card,Success,2026-06-07
TXN01857,CUST1863,PROD031,3137.5,Net Banking,Success,2026-02-08
TXN01858,CUST1433,PROD079,3964.06,Wallet,Failed,2026-05-14
TXN01859,CUST0357,PROD001,5889.12,Net Banking,Success,2026-08-07
TXN01860,CUST1602,PROD046,4664.94,Net Banking,Success,2026-02-28
TXN01861,CUST0179,PROD065,7130.16,Net Banking,Success,2026-01-09
TXN01862,CUST0188,PROD007,11114.3,UPI,Failed,2026-04-28
TXN01863,CUST0384,PROD050,12221.26,UPI,Failed,2026-07-21
TXN01864,CUST1653,PROD021,16629.35,Net Banking,Success,2026-02-21
TXN01865,CUST0203,PROD002,9929.57,Net Banking,Success,2026-02-09
TXN01866,CUST0726,PROD083,16937.37,Wallet,Success,2026-07-30
TXN01867,CUST1829,PROD072,13619.86,Credit Card,Success,2026-06-11
TXN01868,CUST1974,PROD064,13391.17,Net Banking,Success,2026-08-04
TXN01869,CUST1094,PROD034,15631.14,Credit Card,Success,2026-05-03
TXN01870,CUST0907,PROD097,5400.58,Credit Card,Success,2026-02-07
TXN01871,CUST1415,PROD020,3004.36,Wallet,Success,2026-02-11
TXN01872,CUST1300,PROD014,15136.75,Debit Card,Success,2026-03-16
TXN01873,CUST0709,PROD072,19809.71,Wallet,Success,2026-08-08
TXN01874,CUST1470,PROD086,19818.09,Credit Card,Success,2026-06-11
TXN01875,CUST1504,PROD046,8219.54,Credit Card,Failed,2026-04-07
TXN01876,CUST0692,PROD028,7557.49,Net Banking,Success,2026-01-13
TXN01877,CUST1707,PROD082,15849.04,Credit Card,Success,2026-05-03
TXN01878,CUST1752,PROD083,2471.86,Debit Card,Success,2026-01-15
TXN01879,CUST1401,PROD063,5660.44,Credit Card,Success,2026-07-31
TXN01880,CUST0995,PROD086,6442.06,Wallet,Success,2026-08-08
TXN01881,CUST1582,PROD016,13133.38,Credit Card,Success,2026-03-24
TXN01882,CUST1820,PROD085,1620.39,Net Banking,Success,2026-07-18
TXN01883,CUST0822,PROD085,1335.17,Debit Card,Success,2026-07-20
TXN01884,CUST0470,PROD074,16597.8,Debit Card,Success,2026-05-02
TXN01885,CUST0130,PROD041,14663.85,Net Banking,Success,2026-07-22
TXN01886,CUST0741,PROD041,5178.26,Credit Card,Success,2026-01-19
TXN01887,CUST0755,PROD012,8676.76,Debit Card,Success,2026-07-04
TXN01888,CUST0159,PROD073,15375.26,Debit Card,Success,2026-06-22
TXN01889,CUST0878,PROD035,534.76,UPI,Failed,2026-06-21
TXN01890,CUST1477,PROD049,11930.02,Wallet,Success,2026-02-24
TXN01891,CUST0924,PROD071,10033.69,Credit Card,Success,2026-07-26
TXN01892,CUST0978,PROD001,16261.83,Debit Card,Success,2026-01-05
TXN01893,CUST0891,PROD021,13399.94,Wallet,Success,2026-01-19
TXN01894,CUST0197,PROD018,14633.49,Credit Card,Success,2026-01-23
TXN01895,CUST0151,PROD026,11517.16,Net Banking,Failed,2026-07-12
TXN01896,CUST0827,PROD060,10733.21,Net Banking,Success,2026-06-15
TXN01897,CUST0075,PROD073,19106.84,Credit Card,Success,2026-05-02
TXN01898,CUST0338,PROD055,9912.88,Credit Card,Success,2026-05-04
TXN01899,CUST1635,PROD078,19704.78,Credit Card,Success,2026-02-17
TXN01900,CUST1336,PROD050,13564.01,Net Banking,Success,2026-01-08
TXN01901,CUST1425,PROD074,19283.93,Wallet,Success,2026-05-17
TXN01902,CUST1329,PROD070,8523.06,Credit Card,Failed,2026-03-02
TXN01903,CUST1844,PROD090,13920.78,UPI,Failed,2026-02-21
TXN01904,CUST0188,PROD081,15445.28,Debit Card,Success,2026-03-26
TXN01905,CUST0064,PROD066,13507.85,Wallet,Success,2026-07-21
TXN01906,CUST0373,PROD030,2668.85,Credit Card,Success,2026-01-12
TXN01907,CUST1201,PROD009,7169.06,Debit Card,Success,2026-01-07
TXN01908,CUST1654,PROD049,5591.29,Wallet,Success,2026-03-14
TXN01909,CUST1638,PROD037,9702.77,UPI,Success,2026-07-02
TXN01910,CUST0288,PROD054,19369.76,Net Banking,Success,2026-04-29
TXN01911,CUST0634,PROD070,13374.55,Net Banking,Success,2026-04-22
TXN01912,CUST0610,PROD074,9066.96,Debit Card,Success,2026-04-26
TXN01913,CUST0860,PROD026,7836.01,Net Banking,Success,2026-03-30
TXN01914,CUST0527,PROD043,853.92,Credit Card,Success,2026-04-15
TXN01915,CUST0645,PROD090,4567.7,UPI,Failed,2026-02-20
TXN01916,CUST1514,PROD050,19506.02,Net Banking,Failed,2026-05-25
TXN01917,CUST0382,PROD060,8939.31,Wallet,Success,2026-01-29
TXN01918,CUST0282,PROD073,13979.72,Debit Card,Success,2026-02-27
TXN01919,CUST0102,PROD089,7545.04,UPI,Success,2026-04-30
TXN01920,CUST0754,PROD045,2380.41,Credit Card,Success,2026-05-16
TXN01921,CUST0847,PROD087,4286.13,Credit Card,Success,2026-03-18
TXN01922,CUST1748,PROD041,12358.81,Wallet,Failed,2026-05-15
TXN01923,CUST1722,PROD073,15316.32,Net Banking,Success,2026-06-06
TXN01924,CUST1890,PROD037,8396.16,Credit Card,Success,2026-04-22
TXN01925,CUST1992,PROD043,15123.64,Debit Card,Success,2026-08-12
TXN01926,CUST0630,PROD091,5296.48,Debit Card,Failed,2026-01-19
TXN01927,CUST0249,PROD051,11473.83,Wallet,Success,2026-06-04
TXN01928,CUST1543,PROD078,5000.67,Debit Card,Success,2026-06-30
TXN01929,CUST1185,PROD058,5844.76,Debit Card,Success,2026-05-28
TXN01930,CUST0541,PROD003,10611.33,Wallet,Success,2026-06-23
TXN01931,CUST0300,PROD029,1145.34,Wallet,Success,2026-03-26
TXN01932,CUST0263,PROD078,14514.41,Credit Card,Failed,2026-07-05
TXN01933,CUST1371,PROD069,12922.4,Wallet,Failed,2026-08-14
TXN01934,CUST1758,PROD035,2175.23,UPI,Success,2026-02-10
TXN01935,CUST1832,PROD098,11505.94,UPI,Success,2026-02-03
TXN01936,CUST0236,PROD062,15281.34,Debit Card,Success,2026-05-03
TXN01937,CUST1842,PROD067,7085.4,Net Banking,Success,2026-03-15
TXN01938,CUST0690,PROD061,16046.99,Credit Card,Success,2026-02-03
TXN01939,CUST0501,PROD002,1049.63,Wallet,Success,2026-03-13
TXN01940,CUST1738,PROD039,7753.73,Credit Card,Failed,2026-01-17
TXN01941,CUST0458,PROD073,1281.23,Credit Card,Success,2026-01-08
TXN01942,CUST0219,PROD018,15619.95,Net Banking,Success,2026-02-22
TXN01943,CUST1759,PROD051,17313.52,Wallet,Success,2026-05-16
TXN01944,CUST0390,PROD043,11730.54,Net Banking,Success,2026-06-10
TXN01945,CUST1138,PROD056,19422.88,Wallet,Failed,2026-01-21
TXN01946,CUST0448,PROD009,5369.61,Wallet,Success,2026-04-03
TXN01947,CUST0388,PROD034,13976.11,Net Banking,Success,2026-04-12
TXN01948,CUST0174,PROD010,4611.88,Wallet,Success,2026-05-19
TXN01949,CUST0099,PROD027,6073.14,Credit Card,Success,2026-02-16
TXN01950,CUST0323,PROD086,14869.06,Credit Card,Success,2026-01-09
TXN01951,CUST0635,PROD059,5996.55,Net Banking,Success,2026-03-09
TXN01952,CUST1344,PROD014,570.59,Net Banking,Failed,2026-03-01
TXN01953,CUST0852,PROD065,14880.74,Net Banking,Failed,2026-06-22
TXN01954,CUST1703,PROD004,846.86,Debit Card,Success,2026-07-22
TXN01955,CUST1166,PROD036,7752.3,UPI,Success,2026-05-30
TXN01956,CUST1815,PROD084,1975.48,Net Banking,Success,2026-06-19
TXN01957,CUST1822,PROD037,1475.34,Credit Card,Success,2026-03-09
TXN01958,CUST0619,PROD027,16861.15,Credit Card,Success,2026-01-15
TXN01959,CUST1099,PROD047,18955.53,Credit Card,Failed,2026-02-11
TXN01960,CUST1249,PROD036,8558.06,Credit Card,Success,2026-03-28
TXN01961,CUST1540,PROD044,14650.69,Credit Card,Success,2026-07-12
TXN01962,CUST0412,PROD018,10502.22,Wallet,Success,2026-02-09
TXN01963,CUST0020,PROD018,521.59,Net Banking,Failed,2026-03-26
TXN01964,CUST0221,PROD028,4247.34,Credit Card,Success,2026-01-03
TXN01965,CUST0450,PROD026,5222.05,Net Banking,Success,2026-04-30
TXN01966,CUST1504,PROD089,2632.54,Net Banking,Success,2026-08-19
TXN01967,CUST0748,PROD002,8863.28,Credit Card,Success,2026-04-20
TXN01968,CUST1249,PROD079,7077.99,Debit Card,Success,2026-07-28
TXN01969,CUST1841,PROD096,1321.98,Debit Card,Success,2026-03-13
TXN01970,CUST0115,PROD011,18842.93,Credit Card,Failed,2026-02-14
TXN01971,CUST1139,PROD099,5314.64,Credit Card,Success,2026-05-05
TXN01972,CUST0060,PROD028,5562.89,Credit Card,Success,2026-07-22
TXN01973,CUST0261,PROD070,6060.9,Wallet,Success,2026-01-18
TXN01974,CUST0187,PROD059,14410.45,Credit Card,Success,2026-02-11
TXN01975,CUST0107,PROD048,1358.1,Net Banking,Success,2026-07-28
TXN01976,CUST1353,PROD070,9358.89,UPI,Success,2026-07-18
TXN01977,CUST1316,PROD082,13881.48,Debit Card,Success,2026-03-24
TXN01978,CUST0217,PROD080,15775.86,Credit Card,Success,2026-06-03
TXN01979,CUST0103,PROD050,7323.26,Credit Card,Failed,2026-05-19
TXN01980,CUST1787,PROD057,3250.91,Net Banking,Success,2026-06-23
TXN01981,CUST0696,PROD065,17469.75,Credit Card,Success,2026-01-17
TXN01982,CUST0649,PROD077,994.04,Debit Card,Success,2026-05-30
TXN01983,CUST0808,PROD098,10768.77,Debit Card,Failed,2026-07-02
TXN01984,CUST1485,PROD095,3119.17,Net Banking,Success,2026-03-05
TXN01985,CUST1285,PROD025,9137.12,UPI,Success,2026-07-16
TXN01986,CUST0205,PROD017,1873.82,UPI,Failed,2026-01-13
TXN01987,CUST0938,PROD066,1030.88,Debit Card,Failed,2026-06-28
TXN01988,CUST0852,PROD096,12360.98,UPI,Success,2026-06-21
TXN01989,CUST1752,PROD007,17286.49,Debit Card,Success,2026-05-05
TXN01990,CUST1635,PROD081,18664.14,Credit Card,Success,2026-06-03
TXN01991,CUST0213,PROD076,19438.16,Debit Card,Success,2026-06-08
TXN01992,CUST0365,PROD077,6503.12,UPI,Success,2026-08-15
TXN01993,CUST0209,PROD023,3674.96,Net Banking,Success,2026-05-07
TXN01994,CUST0512,PROD029,11239.61,Credit Card,Success,2026-02-16
TXN01995,CUST0739,PROD038,3163.14,Net Banking,Success,2026-01-29
TXN01996,CUST0772,PROD087,6545.95,Debit Card,Failed,2026-07-27
TXN01997,CUST1801,PROD083,7773.5,Credit Card,Success,2026-02-19
TXN01998,CUST1418,PROD070,16365.79,Debit Card,Success,2026-02-21
TXN01999,CUST0619,PROD057,17568.74,UPI,Success,2026-08-02
TXN02000,CUST1029,PROD067,10082.1,Wallet,Success,2026-06-03
TXN02001,CUST0025,PROD035,9399.57,Credit Card,Success,2026-07-25
TXN02002,CUST1762,PROD048,12354.22,Wallet,Success,2026-04-07
TXN02003,CUST0147,PROD079,15368.56,Credit Card,Success,2026-03-22
TXN02004,CUST1018,PROD033,12553.5,Net Banking,Success,2026-02-16
TXN02005,CUST1300,PROD085,4342.22,Wallet,Success,2026-08-13
TXN02006,CUST0849,PROD030,5506.55,Net Banking,Success,2026-04-26
TXN02007,CUST0654,PROD022,3368.36,Wallet,Success,2026-04-02
TXN02008,CUST0036,PROD054,1794.96,Debit Card,Failed,2026-04-13
TXN02009,CUST0172,PROD019,16228.52,UPI,Success,2026-02-04
TXN02010,CUST1173,PROD093,18563.44,Wallet,Success,2026-02-08
TXN02011,CUST0240,PROD010,6587.09,Net Banking,Success,2026-08-10
TXN02012,CUST0087,PROD020,11909.97,Wallet,Success,2026-03-22
TXN02013,CUST0477,PROD056,5038.4,Credit Card,Success,2026-06-21
TXN02014,CUST0353,PROD080,14509.85,Credit Card,Success,2026-06-20
TXN02015,CUST0884,PROD049,1704.76,Debit Card,Failed,2026-06-19
TXN02016,CUST1054,PROD004,12996.88,Debit Card,Success,2026-05-22
TXN02017,CUST0399,PROD027,14532.26,Wallet,Success,2026-02-27
TXN02018,CUST0090,PROD035,11563.15,Credit Card,Success,2026-08-07
TXN02019,CUST0132,PROD083,1857.42,Credit Card,Success,2026-08-06
TXN02020,CUST1946,PROD023,15685.8,Debit Card,Failed,2026-04-06
TXN02021,CUST1358,PROD015,14282.33,Credit Card,Success,2026-05-18
TXN02022,CUST1113,PROD054,10808.55,Debit Card,Success,2026-04-13
TXN02023,CUST0213,PROD098,11740.41,Debit Card,Success,2026-05-16
TXN02024,CUST1140,PROD069,1358.06,Debit Card,Success,2026-03-21
TXN02025,CUST1715,PROD087,219.01,Net Banking,Success,2026-07-23
TXN02026,CUST1168,PROD065,18328.21,Net Banking,Failed,2026-05-08
TXN02027,CUST0984,PROD032,16671.78,Debit Card,Success,2026-05-14
TXN02028,CUST1307,PROD052,5779.03,Net Banking,Success,2026-08-11
TXN02029,CUST1588,PROD096,2551.29,Credit Card,Success,2026-04-22
TXN02030,CUST0607,PROD085,3769.79,Credit Card,Success,2026-06-06
TXN02031,CUST1657,PROD019,3745.1,Credit Card,Success,2026-02-19
TXN02032,CUST0626,PROD089,1466.48,Credit Card,Failed,2026-03-14
TXN02033,CUST0519,PROD069,4495.77,Debit Card,Success,2026-01-29
TXN02034,CUST1921,PROD066,18357.32,UPI,Success,2026-05-26
TXN02035,CUST0965,PROD079,9040.97,Net Banking,Failed,2026-07-31
TXN02036,CUST1249,PROD077,19539.93,Wallet,Failed,2026-03-13
TXN02037,CUST0198,PROD084,3385.5,Credit Card,Success,2026-06-28
TXN02038,CUST1507,PROD071,594.07,Net Banking,Success,2026-02-26
TXN02039,CUST0840,PROD003,14802.51,Credit Card,Success,2026-07-10
TXN02040,CUST0128,PROD001,7087.14,Credit Card,Failed,2026-02-20
TXN02041,CUST0690,PROD025,10970.64,UPI,Success,2026-02-18
TXN02042,CUST0659,PROD081,1118.98,Credit Card,Success,2026-07-27
TXN02043,CUST0501,PROD068,18003.06,UPI,Success,2026-05-21
TXN02044,CUST1133,PROD089,3404.41,Wallet,Success,2026-04-17
TXN02045,CUST1352,PROD100,11378.19,UPI,Success,2026-06-06
TXN02046,CUST0924,PROD051,10772.84,Credit Card,Success,2026-04-21
TXN02047,CUST1549,PROD056,18684.54,Credit Card,Success,2026-08-08
TXN02048,CUST1729,PROD072,19860.28,Wallet,Failed,2026-02-22
TXN02049,CUST1829,PROD050,13528.86,Credit Card,Success,2026-08-14
TXN02050,CUST1669,PROD062,8268.68,UPI,Failed,2026-07-11
TXN02051,CUST0689,PROD082,2458.09,Wallet,Success,2026-06-11
TXN02052,CUST0363,PROD051,9206.54,Net Banking,Failed,2026-03-05
TXN02053,CUST0625,PROD100,2351.47,Credit Card,Success,2026-01-20
TXN02054,CUST1360,PROD065,15863.82,Credit Card,Failed,2026-02-21
TXN02055,CUST0313,PROD013,13525.93,Wallet,Success,2026-08-06
TXN02056,CUST0716,PROD024,9329.51,UPI,Failed,2026-06-03
TXN02057,CUST0977,PROD042,14223.29,UPI,Success,2026-07-15
TXN02058,CUST1952,PROD062,9961.57,UPI,Success,2026-01-25
TXN02059,CUST1548,PROD081,14522.36,Wallet,Success,2026-07-31
TXN02060,CUST0013,PROD082,17997.31,Wallet,Success,2026-05-18
TXN02061,CUST1754,PROD084,16301.73,UPI,Failed,2026-03-05
TXN02062,CUST0261,PROD060,12212.64,UPI,Success,2026-04-15
TXN02063,CUST1881,PROD065,13956.91,Wallet,Success,2026-04-01
TXN02064,CUST1187,PROD069,12936.38,Debit Card,Success,2026-05-19
TXN02065,CUST1354,PROD064,3728.26,UPI,Success,2026-06-22
TXN02066,CUST1437,PROD051,7662.03,Net Banking,Failed,2026-06-28
TXN02067,CUST0788,PROD098,3582.14,Debit Card,Failed,2026-08-11
TXN02068,CUST1699,PROD013,2939.64,Credit Card,Success,2026-04-25
TXN02069,CUST1264,PROD065,11944.9,Credit Card,Success,2026-08-17
TXN02070,CUST0668,PROD029,12126.41,Net Banking,Success,2026-06-21
TXN02071,CUST1565,PROD057,14815.85,Credit Card,Failed,2026-08-15
TXN02072,CUST1765,PROD078,645.0,Net Banking,Success,2026-03-10
TXN02073,CUST1567,PROD080,8357.71,Debit Card,Success,2026-06-01
TXN02074,CUST1566,PROD057,11567.07,Net Banking,Success,2026-04-12
TXN02075,CUST1152,PROD001,11154.27,Net Banking,Success,2026-06-02
TXN02076,CUST1405,PROD088,10061.0,Debit Card,Failed,2026-05-24
TXN02077,CUST1743,PROD074,5827.69,UPI,Failed,2026-03-12
TXN02078,CUST0397,PROD078,16079.26,Debit Card,Success,2026-08-05
TXN02079,CUST0842,PROD060,5002.13,Net Banking,Failed,2026-08-03
TXN02080,CUST1933,PROD081,6998.58,Wallet,Failed,2026-04-13
TXN02081,CUST1656,PROD069,2314.99,Debit Card,Failed,2026-04-08
TXN02082,CUST1094,PROD004,5451.38,UPI,Failed,2026-03-22
TXN02083,CUST0342,PROD085,12872.19,Net Banking,Success,2026-07-26
TXN02084,CUST0670,PROD022,2541.7,UPI,Success,2026-08-16
TXN02085,CUST0817,PROD018,19231.35,Net Banking,Success,2026-01-11
TXN02086,CUST0594,PROD071,12116.22,UPI,Failed,2026-01-16
TXN02087,CUST0367,PROD035,10785.9,Debit Card,Failed,2026-03-06
TXN02088,CUST0214,PROD099,4584.5,Wallet,Failed,2026-05-23
TXN02089,CUST1138,PROD025,17523.69,UPI,Success,2026-07-25
TXN02090,CUST0989,PROD040,13401.79,Wallet,Success,2026-05-19
TXN02091,CUST1268,PROD077,14790.49,UPI,Failed,2026-03-09
TXN02092,CUST0712,PROD054,19688.11,UPI,Success,2026-03-02
TXN02093,CUST1896,PROD058,15808.4,UPI,Success,2026-01-04
TXN02094,CUST0436,PROD006,13657.21,Net Banking,Success,2026-07-04
TXN02095,CUST0209,PROD076,17794.37,Wallet,Success,2026-07-19
TXN02096,CUST1322,PROD027,542.29,Net Banking,Success,2026-04-02
TXN02097,CUST0199,PROD072,5368.97,Credit Card,Success,2026-05-25
TXN02098,CUST1109,PROD086,16924.48,Net Banking,Success,2026-03-17
TXN02099,CUST1167,PROD007,10152.54,UPI,Success,2026-05-03
TXN02100,CUST1088,PROD061,3407.51,UPI,Success,2026-08-13
TXN02101,CUST0232,PROD081,15052.38,Debit Card,Success,2026-04-20
TXN02102,CUST0098,PROD030,5573.39,Debit Card,Success,2026-03-17
TXN02103,CUST0270,PROD077,11987.06,Net Banking,Success,2026-01-12
TXN02104,CUST0562,PROD086,6990.29,Wallet,Success,2026-04-19
TXN02105,CUST1677,PROD048,3463.73,Net Banking,Success,2026-01-10
TXN02106,CUST1613,PROD100,2695.71,Debit Card,Failed,2026-03-24
TXN02107,CUST1224,PROD056,17470.41,Debit Card,Success,2026-02-05
TXN02108,CUST1574,PROD023,3847.89,Credit Card,Success,2026-08-07
TXN02109,CUST1248,PROD002,6769.35,Debit Card,Success,2026-02-25
TXN02110,CUST1625,PROD004,5320.67,Net Banking,Success,2026-03-20
TXN02111,CUST0622,PROD070,5913.76,Debit Card,Success,2026-07-21
TXN02112,CUST1224,PROD029,12095.49,Credit Card,Success,2026-03-25
TXN02113,CUST1737,PROD030,10780.68,UPI,Success,2026-03-22
TXN02114,CUST1701,PROD011,19395.09,Debit Card,Success,2026-03-15
TXN02115,CUST0447,PROD014,3491.24,Wallet,Success,2026-08-01
TXN02116,CUST0007,PROD095,5132.91,Credit Card,Success,2026-02-02
TXN02117,CUST1906,PROD009,18600.06,Net Banking,Success,2026-07-19
TXN02118,CUST1891,PROD100,12873.83,Net Banking,Success,2026-06-12
TXN02119,CUST0322,PROD055,15493.54,Wallet,Success,2026-05-18
TXN02120,CUST1265,PROD045,11202.56,Debit Card,Failed,2026-07-02
TXN02121,CUST0666,PROD022,3782.7,Debit Card,Success,2026-06-21
TXN02122,CUST1396,PROD045,2970.87,Debit Card,Success,2026-08-08
TXN02123,CUST0832,PROD015,19554.47,Net Banking,Success,2026-03-25
